x=0.0,x=0.05,x=0.1,x=0.15,x=0.2,x=0.25,x=0.3,x=0.35,x=0.4,x=0.45,x=0.5,x=0.55,x=0.6,x=0.65,x=0.7,x=0.75,x=0.8,x=0.85,x=0.9,x=0.95,x=1.0
0.16004682440862297,0.16004682440862297,0.3088596932811979,0.4537002071966121,0.5874090608588273,0.7066542207199371,0.8084992096197373,0.8904362647275239,0.9504478238091939,0.9870562031132012,0.9993599828448357,0.9870562031132012,0.9504478238091939,0.890436264727524,0.8084992096197373,0.7066542207199372,0.5874090608588274,0.45370020719661175,0.308859693281198,0.16004682440862308,0.16004682440862308
0.1603444501463681,0.1603444501463681,0.30885174857128356,0.45367794387610566,0.5873801334712251,0.7066194203780145,0.8084593937521533,0.8903924137354716,0.9504010174496386,0.9870075939140565,0.9993107677259092,0.9870075939140565,0.9504010174496386,0.8903924137354717,0.8084593937521533,0.7066194203780146,0.5873801334712252,0.4536779438761053,0.30885174857128367,0.16034445014636822,0.16034445014636822
0.16064146474321794,0.16064146474321794,0.30884438636504336,0.45365569586468624,0.5873512076658485,0.7065846217509492,0.8084195798453716,0.8903485649029333,0.950354213395139,0.9869589871087513,0.9992615550306618,0.9869589871087513,0.950354213395139,0.8903485649029335,0.8084195798453716,0.7065846217509493,0.5873512076658486,0.4536556958646859,0.30884438636504347,0.16064146474321805,0.16064146474321805
0.16093787058646158,0.16093787058646158,0.308837603140799,0.4536334642692893,0.5873222834704164,0.7065498248389678,0.8083797678992979,0.8903047182298026,0.9503074116455819,0.9869103826971679,0.9992123447589741,0.9869103826971679,0.9503074116455819,0.8903047182298027,0.8083797678992979,0.7065498248389679,0.5873222834704165,0.45363346426928897,0.3088376031407991,0.1609378705864617,0.1609378705864617
0.16123367005157027,0.16123367005157027,0.3088313953979473,0.4536112501854346,0.5872933609147513,0.7065150296423514,0.8083399579138383,0.8902608737159732,0.9502606122008534,0.9868617806791884,0.9991631369107269,0.9868617806791884,0.9502606122008534,0.8902608737159733,0.8083399579138383,0.7065150296423515,0.5872933609147514,0.45361125018543424,0.3088313953979474,0.16123367005157038,0.16123367005157038
0.16152886550226303,0.16152886550226303,0.3088257596568295,0.45358905469731825,0.5872644400307478,0.7064802361614392,0.8083001498888995,0.8902170313613387,0.9502138150608403,0.9868131810546948,0.9991139314858007,0.9868131810546948,0.9502138150608403,0.8902170313613388,0.8083001498888995,0.7064802361614393,0.587264440030748,0.4535890546973179,0.3088257596568296,0.16152886550226314,0.16152886550226314
0.16182345929057215,0.16182345929057215,0.30882069245860133,0.45356687887790414,0.5872355208523423,0.7064454443966327,0.8082603438243895,0.8901731911657927,0.9501670202254291,0.9867645838235694,0.9990647284840763,0.9867645838235694,0.9501670202254291,0.8901731911657929,0.8082603438243895,0.7064454443966328,0.5872355208523424,0.4535668788779038,0.30882069245860144,0.16182345929057226,0.16182345929057226
0.1621174537569082,0.1621174537569082,0.3088161903651039,0.4535447237890144,0.587206603415482,0.7064106543483997,0.8082205397202168,0.8901293531292293,0.9501202276945061,0.9867159889856941,0.9990155279054344,0.9867159889856941,0.9501202276945061,0.8901293531292294,0.8082205397202168,0.7064106543483998,0.5872066034154821,0.45354472378901406,0.308816190365104,0.1621174537569083,0.1621174537569083
0.16241085123012458,0.16241085123012458,0.3088122499587353,0.4535225904814195,0.587177687758095,0.7063758660172774,0.8081807375762912,0.8900855172515417,0.9500734374679579,0.9866673965409513,0.9989663297497554,0.9866673965409513,0.9500734374679579,0.8900855172515418,0.8081807375762912,0.7063758660172775,0.5871776877580951,0.4535225904814192,0.3088122499587354,0.1624108512301247,0.1624108512301247
0.1627036540275818,0.1627036540275818,0.3088088678423234,0.4535004799949275,0.58714877392006,0.7063410794038771,0.8081409373925237,0.890041683532624,0.9500266495456711,0.9866188064892228,0.9989171340169202,0.9866188064892228,0.9500266495456711,0.8900416835326241,0.8081409373925237,0.7063410794038772,0.5871487739200602,0.45350047999492715,0.30880886784232353,0.1627036540275819,0.1627036540275819
0.16299586445521128,0.16299586445521128,0.30880604063899914,0.45347839335847256,0.5871198619431774,0.7063062945088868,0.8081011391688266,0.8899978519723699,0.9499798639275321,0.9865702188303911,0.9988679407068094,0.9865702188303911,0.9499798639275321,0.88999785197237,0.8081011391688266,0.7063062945088869,0.5871198619431776,0.45347839335847223,0.30880604063899925,0.1629958644552114,0.1629958644552114
0.16328748480757885,0.16328748480757885,0.3088037649920705,0.45345633159020304,0.5870909518711395,0.7062715113330753,0.8080613429051139,0.8899540225706731,0.9499330806134275,0.9865216335643382,0.9988187498193037,0.9865216335643382,0.9499330806134275,0.8899540225706732,0.8080613429051139,0.7062715113330754,0.5870909518711396,0.4534563315902027,0.30880376499207063,0.16328748480757896,0.16328748480757896
0.16357851736794782,0.16357851736794782,0.3088020375648978,0.45343429569756866,0.5870620437495014,0.7062367298772955,0.8080215486013009,0.8899101953274275,0.9498862996032438,0.9864730506909463,0.9987695613542839,0.9864730506909463,0.9498862996032438,0.8899101953274277,0.8080215486013009,0.7062367298772956,0.5870620437495015,0.4534342956975683,0.30880203756489794,0.16357851736794793,0.16357851736794793
0.16386896440834173,0.16386896440834173,0.30880085504076926,0.4534122866774072,0.5870331376256531,0.7062019501424879,0.8079817562573052,0.8898663702425269,0.9498395208968675,0.9864244702100975,0.9987203753116305,0.9864244702100975,0.9498395208968675,0.889866370242527,0.8079817562573052,0.706201950142488,0.5870331376256532,0.45341228667740685,0.3088008550407694,0.16386896440834184,0.16386896440834184
0.1641588281896066,0.1641588281896066,0.3088002141227777,0.4533903055160304,0.5870042335487903,0.7061671721296838,0.807941965873046,0.8898225473158652,0.9497927444941853,0.9863758921216741,0.9986711916912243,0.9863758921216741,0.9497927444941853,0.8898225473158653,0.807941965873046,0.7061671721296839,0.5870042335487904,0.45339030551603005,0.3088002141227778,0.1641588281896067,0.1641588281896067
0.16444811096147294,0.16444811096147294,0.30880011153369785,0.4533683531893094,0.5869753315698866,0.7061323958400088,0.807902177448445,0.8897787265473361,0.9497459703950836,0.9863273164255583,0.9986220104929461,0.9863273164255583,0.9497459703950836,0.8897787265473363,0.807902177448445,0.7061323958400089,0.5869753315698867,0.45336835318930907,0.30880011153369796,0.16444811096147305,0.16444811096147305
0.16473681496261738,0.16473681496261738,0.3088005440158646,0.4533464306627593,0.5869464317416656,0.7060976212746853,0.8078623909834258,0.8897349079368339,0.9496991985994491,0.9862787431216321,0.9985728317166765,0.9862787431216321,0.9496991985994491,0.889734907936834,0.8078623909834258,0.7060976212746854,0.5869464317416657,0.453346430662759,0.3088005440158647,0.1647368149626175,0.1647368149626175
0.16502494242072388,0.16502494242072388,0.3088015083310519,0.45332453889162333,0.5869175341185738,0.7060628484350367,0.8078226064779152,0.8896910914842523,0.9496524291071682,0.9862301722097778,0.9985236553622964,0.9862301722097778,0.9496524291071682,0.8896910914842524,0.8078226064779152,0.7060628484350369,0.586917534118574,0.453324538891623,0.308801508331052,0.165024942420724,0.165024942420724
0.16531249555254454,0.16531249555254454,0.30880300126035237,0.4533026788209561,0.5868886387567529,0.7060280773224896,0.8077828239318421,0.8896472771894854,0.9496056619181276,0.9861816036898776,0.9984744814296863,0.9861816036898776,0.9496056619181276,0.8896472771894856,0.8077828239318421,0.7060280773224897,0.586888638756753,0.45330267882095576,0.3088030012603525,0.16531249555254465,0.16531249555254465
0.16559947656396015,0.16559947656396015,0.308805019604058,0.4532808513857065,0.5868597457140128,0.7059933079385768,0.8077430433451387,0.8896034650524275,0.9495588970322137,0.9861330375618137,0.998425309918727,0.9861330375618137,0.9495588970322137,0.8896034650524276,0.8077430433451387,0.705993307938577,0.5868597457140129,0.4532808513857062,0.3088050196040581,0.16559947656396026,0.16559947656396026
0.16588588765004034,0.16588588765004034,0.3088075601815411,0.4532590575107998,0.5868308550498053,0.7059585402849409,0.8077032647177401,0.8895596550729725,0.9495121344493134,0.9860844738254684,0.9983761408292994,0.9860844738254684,0.9495121344493134,0.8895596550729726,0.8077032647177401,0.705958540284941,0.5868308550498054,0.4532590575107995,0.3088075601815412,0.16588588765004045,0.16588588765004045
0.16617173099510335,0.16617173099510335,0.3088106198311366,0.4532372981112193,0.5868019668251975,0.7059237743633362,0.807663488049585,0.8895158472510147,0.949465374169313,0.9860359124807238,0.998326974161284,0.9860359124807238,0.949465374169313,0.8895158472510148,0.807663488049585,0.7059237743633363,0.5868019668251976,0.453237298111219,0.3088106198311367,0.16617173099510346,0.16617173099510346
0.16645700877277542,0.16645700877277542,0.3088141954100247,0.4532155740920871,0.5867730811028458,0.7058890101756324,0.8076237133406153,0.8894720415864484,0.9494186161920992,0.985987353527462,0.9982778099145618,0.985987353527462,0.9494186161920992,0.8894720415864485,0.8076237133406153,0.7058890101756325,0.5867730811028459,0.4532155740920868,0.3088141954100248,0.16645700877277553,0.16645700877277553
0.1667417231460499,0.1667417231460499,0.3088182837941143,0.4531938863487445,0.5867441979469699,0.7058542477238168,0.807583940590777,0.889428238079168,0.9493718605175586,0.9859387969655655,0.9982286480890135,0.9859387969655655,0.9493718605175586,0.8894282380791682,0.807583940590777,0.7058542477238169,0.58674419794697,0.4531938863487442,0.3088182837941144,0.16674172314605,0.16674172314605
0.16702587626734602,0.16702587626734602,0.30882288187792745,0.4531722357668317,0.586715317423327,0.705819487009997,0.8075441698000199,0.8893844367290681,0.9493251071455778,0.9858902427949164,0.9981794886845197,0.9858902427949164,0.9493251071455778,0.8893844367290682,0.8075441698000199,0.7058194870099971,0.5867153174233272,0.45317223576683135,0.30882288187792756,0.16702587626734614,0.16702587626734614
0.16730947027856719,0.16730947027856719,0.30882798657448407,0.4531506232223669,0.5866864395991874,0.7057847280364037,0.8075044009682979,0.889340637536043,0.9492783560760435,0.985841691015397,0.9981303317009612,0.985841691015397,0.9492783560760435,0.8893406375360431,0.8075044009682979,0.7057847280364038,0.5866864395991875,0.45315062322236654,0.3088279865744842,0.1673094702785673,0.1673094702785673
0.16759250731115902,0.16759250731115902,0.308833594815188,0.45312904958182476,0.5866575645433082,0.705749970805393,0.8074646340955696,0.8892968404999875,0.9492316073088422,0.9857931416268894,0.998081177138219,0.9857931416268894,0.9492316073088422,0.8892968404999876,0.8074646340955696,0.7057499708053931,0.5866575645433083,0.45312904958182443,0.30883359481518813,0.16759250731115913,0.16759250731115913
0.16787498948616708,0.16787498948616708,0.30883970354971324,0.45310751570221447,0.5866286923259094,0.7057152153194493,0.807424869181798,0.8892530456207963,0.9491848608438606,0.9857445946292759,0.9980320249961736,0.9857445946292759,0.9491848608438606,0.8892530456207964,0.807424869181798,0.7057152153194494,0.5866286923259095,0.45310751570221414,0.30883970354971335,0.1678749894861672,0.1678749894861672
0.16815691891429418,0.16815691891429418,0.30884630974589117,0.45308602243115687,0.5865998230186491,0.7056804615811869,0.8073851062269513,0.8892092528983645,0.9491381166809852,0.9856960500224389,0.997982875274706,0.9856960500224389,0.9491381166809852,0.8892092528983646,0.8073851062269514,0.705680461581187,0.5865998230186492,0.45308602243115653,0.3088463097458913,0.1681569189142943,0.1681569189142943
0.1684382976959574,0.1684382976959574,0.3088534103895985,0.4530645706069613,0.5865709566945992,0.7056457095933534,0.8073453452310025,0.8891654623325869,0.9490913748201029,0.9856475078062605,0.997933727973697,0.9856475078062605,0.9490913748201029,0.889165462332587,0.8073453452310027,0.7056457095933535,0.5865709566945994,0.453064570606961,0.3088534103895986,0.1684382976959575,0.1684382976959575
0.16871912792134466,0.16871912792134466,0.308861002484646,0.45304316105870185,0.5865420934282215,0.7056109593588311,0.8073055861939304,0.8891216739233587,0.9490446352611002,0.9855989679806231,0.9978845830930272,0.9855989679806231,0.9490446352611002,0.8891216739233588,0.8073055861939306,0.7056109593588312,0.5865420934282216,0.4530431610587015,0.30886100248464604,0.16871912792134477,0.16871912792134477
0.16899941167047128,0.16899941167047128,0.30886908305266747,0.45302179460629277,0.5865132332953437,0.70557621088064,0.8072658291157191,0.8890778876705754,0.9489978980038637,0.9855504305454088,0.9978354406325776,0.9855504305454088,0.9489978980038637,0.8890778876705755,0.8072658291157192,0.7055762108806402,0.5865132332953438,0.45302179460629244,0.3088690830526675,0.1689994116704714,0.1689994116704714
0.16927915101323568,0.16927915101323568,0.3088776491330103,0.4530004720605636,0.5864843763731361,0.7055414641619396,0.8072260739963586,0.8890341035741323,0.9489511630482802,0.9855018955005,0.9977863005922288,0.9855018955005,0.9489511630482802,0.8890341035741324,0.8072260739963587,0.7055414641619397,0.5864843763731362,0.45300047206056326,0.30887764913301036,0.1692791510132358,0.1692791510132358
0.16955834800947522,0.16955834800947522,0.30888669778262584,0.45297919422333366,0.5864555227400886,0.7055067192060309,0.8071863208358453,0.888990321633925,0.9489044303942363,0.9854533628457791,0.9977371629718619,0.9854533628457791,0.9489044303942363,0.8889903216339251,0.8071863208358454,0.705506719206031,0.5864555227400887,0.4529791942233333,0.3088866977826259,0.16955834800947533,0.16955834800947533
0.16983700470902152,0.16983700470902152,0.30889622607596096,0.45295796188748577,0.586426672475987,0.7054719760163587,0.8071465696341819,0.8889465418498494,0.9488577000416188,0.9854048325811282,0.9976880277713576,0.9854048325811282,0.9488577000416188,0.8889465418498496,0.807146569634182,0.7054719760163588,0.5864266724759871,0.45295796188748544,0.308896226075961,0.16983700470902163,0.16983700470902163
0.1701151231517554,0.1701151231517554,0.3089062311048501,0.45293677583703973,0.5863978256618908,0.7054372345965136,0.8071068203913775,0.8889027642218017,0.9488109719903143,0.9853563047064297,0.9976388949905967,0.9853563047064297,0.9488109719903143,0.8889027642218018,0.8071068203913776,0.7054372345965138,0.5863978256618909,0.4529367758370394,0.30890623110485016,0.1701151231517555,0.1701151231517555
0.17039270536766157,0.17039270536766157,0.3089167099784083,0.4529156368472251,0.5863689823801104,0.7054024949502341,0.8070670731074486,0.8888589887496778,0.9487642462402095,0.9853077792215658,0.99758976462946,0.9853077792215658,0.9487642462402095,0.888858988749678,0.8070670731074487,0.7054024949502342,0.5863689823801105,0.45291563684722475,0.30891670997840837,0.17039270536766168,0.17039270536766168
0.17066975337688306,0.17066975337688306,0.30892765982292447,0.45289454568455323,0.5863401427141849,0.7053677570814083,0.8070273277824187,0.8888152154333745,0.9487175227911911,0.9852592561264188,0.9975406366878284,0.9852592561264188,0.9487175227911911,0.8888152154333746,0.8070273277824188,0.7053677570814084,0.586340142714185,0.4528945456845529,0.3089276598229245,0.17066975337688317,0.17066975337688317
0.17094626918977515,0.17094626918977515,0.30893907778175567,0.45287350310688923,0.5863113067488601,0.7053330209940759,0.8069875844163186,0.8887714442727882,0.948670801643146,0.9852107354208712,0.9974915111655828,0.9852107354208712,0.948670801643146,0.8887714442727883,0.8069875844163187,0.705333020994076,0.5863113067488602,0.4528735031068889,0.3089390777817557,0.17094626918977526,0.17094626918977526
0.1712222548069591,0.1712222548069591,0.30895096101522196,0.4528525098635229,0.5862824745700667,0.70529828669243,0.806947843009187,0.8887276752678159,0.9486240827959608,0.9851622171048052,0.9974423880626039,0.9851622171048052,0.9486240827959608,0.888727675267816,0.8069478430091871,0.7052982866924301,0.5862824745700668,0.4528525098635226,0.308950961015222,0.1712222548069592,0.1712222548069592
0.17149771221937563,0.17149771221937563,0.30896330670050204,0.4528315666952394,0.5862536462648983,0.7052635541808188,0.8069081035610707,0.888683908418355,0.9485773662495222,0.9851137011781032,0.9973932673787727,0.9851137011781032,0.9485773662495222,0.8886839084183551,0.8069081035610708,0.7052635541808189,0.5862536462648984,0.4528315666952391,0.3089633067005021,0.17149771221937574,0.17149771221937574
0.17177264340833787,0.17177264340833787,0.30897611203152925,0.4528106743343892,0.5862248219215908,0.7052288234637474,0.8068683660720247,0.8886401437243028,0.948530652003717,0.9850651876406473,0.99734414911397,0.9850651876406473,0.948530652003717,0.8886401437243029,0.8068683660720248,0.7052288234637475,0.5862248219215909,0.45281067433438893,0.3089761120315293,0.17177264340833798,0.17177264340833798
0.17204705034558426,0.17204705034558426,0.3089893742188886,0.4527898335049579,0.5861960016295007,0.7051940945458797,0.8068286305421127,0.8885963811855571,0.9484839400584321,0.98501667649232,0.9972950332680767,0.98501667649232,0.9484839400584321,0.8885963811855572,0.8068286305421128,0.7051940945458798,0.5861960016295008,0.4527898335049576,0.30898937421888867,0.17204705034558437,0.17204705034558437
0.17232093499333087,0.17232093499333087,0.30900309048971414,0.4527690449226348,0.5861671854790844,0.7051593674320393,0.8067888969714072,0.8885526208020159,0.9484372304135541,0.9849681677330038,0.9972459198409737,0.9849681677330038,0.9484372304135541,0.888552620802016,0.8067888969714073,0.7051593674320394,0.5861671854790845,0.45276904492263453,0.3090030904897142,0.17232093499333098,0.17232093499333098
0.17259429930432363,0.17259429930432363,0.30901725808758723,0.45274830929488186,0.5861383735618775,0.7051246421272122,0.8067491653599896,0.8885088625735778,0.9483905230689699,0.9849196613625808,0.9971968088325418,0.9849196613625808,0.9483905230689699,0.8885088625735779,0.8067491653599898,0.7051246421272123,0.5861383735618776,0.4527483092948816,0.3090172580875873,0.17259429930432374,0.17259429930432374
0.17286714522189014,0.17286714522189014,0.3090318742724353,0.45272762732100125,0.5861095659704741,0.705089918636547,0.8067094357079513,0.8884651065001413,0.9483438180245664,0.9848711573809334,0.997147700242662,0.9848711573809334,0.9483438180245664,0.8884651065001414,0.8067094357079514,0.7050899186365471,0.5861095659704743,0.45272762732100097,0.30903187427243534,0.17286714522189026,0.17286714522189026
0.17313947467999125,0.17313947467999125,0.30904693632043134,0.45270699969220307,0.5860807627985073,0.7050551969653577,0.8066697080153928,0.8884213525816058,0.9482971152802302,0.9848226557879441,0.997098594071215,0.9848226557879441,0.9482971152802302,0.8884213525816059,0.806669708015393,0.7050551969653578,0.5860807627985074,0.4527069996922028,0.3090469363204314,0.17313947467999136,0.17313947467999136
0.17341128960327212,0.17341128960327212,0.309062441523894,0.4526864270916721,0.5860519641406284,0.7050204771191241,0.8066299822824252,0.8883776008178706,0.9482504148358484,0.9847741565834952,0.997049490318082,0.9847741565834952,0.9482504148358484,0.8883776008178708,0.8066299822824253,0.7050204771191242,0.5860519641406285,0.45268642709167184,0.30906244152389406,0.17341128960327223,0.17341128960327223
0.17368259190711335,0.17368259190711335,0.3090783871911883,0.4526659101946345,0.5860231700924875,0.7049857591034937,0.8065902585091695,0.8883338512088357,0.9482037166913078,0.9847256597674691,0.9970003889831437,0.9847256597674691,0.9482037166913078,0.8883338512088358,0.8065902585091697,0.7049857591034938,0.5860231700924876,0.4526659101946342,0.30907838719118835,0.17368259190711346,0.17368259190711346
0.1739533834976815,0.1739533834976815,0.30909477064662705,0.4526454496684233,0.5859943807507139,0.704951042924283,0.8065505366957575,0.8882901037544013,0.9481570208464951,0.9846771653397481,0.996951290066281,0.9846771653397481,0.9481570208464951,0.8882901037544014,0.8065505366957576,0.7049510429242831,0.5859943807507139,0.452645449668423,0.3090947706466271,0.1739533834976816,0.1739533834976816
0.17422366627197938,0.17422366627197938,0.30911158923037274,0.4526250461725443,0.5859655962128965,0.7049163285874788,0.8065108168423318,0.8882463584544682,0.9481103273012974,0.9846286733002148,0.9969021935673749,0.9846286733002148,0.9481103273012974,0.8882463584544683,0.806510816842332,0.7049163285874789,0.5859655962128965,0.452625046172544,0.3091115892303728,0.1742236662719795,0.1742236662719795
0.17449344211789616,0.17449344211789616,0.3091288402983403,0.4526047003587407,0.5859368165775649,0.7048816160992393,0.8064710989490464,0.8882026153089376,0.9480636360556016,0.9845801836487512,0.9968530994863062,0.9845801836487512,0.9480636360556016,0.8882026153089377,0.8064710989490466,0.7048816160992394,0.5859368165775649,0.4526047003587404,0.30912884029834037,0.17449344211789627,0.17449344211789627
0.17476271291425705,0.17476271291425705,0.30914652122210023,0.4525844128710575,0.5859080419441706,0.7048469054658956,0.8064313830160666,0.8881588743177111,0.9480169471092946,0.9845316963852401,0.996804007822956,0.9845316963852401,0.9480169471092946,0.8881588743177112,0.8064313830160668,0.7048469054658957,0.5859080419441706,0.4525844128710573,0.3091465212221003,0.17476271291425716,0.17476271291425716
0.17503148053087272,0.17503148053087272,0.3091646293887825,0.4525641843459058,0.5858792724130678,0.7048121966939525,0.8063916690435696,0.888115135480691,0.9479702604622634,0.9844832115095636,0.9967549185772051,0.9844832115095636,0.9479702604622634,0.8881151354806911,0.8063916690435697,0.7048121966939526,0.5858792724130678,0.45256418434590556,0.30916462938878253,0.17503148053087283,0.17503148053087283
0.17529974682858854,0.17529974682858854,0.3091831622009809,0.45254401541212586,0.5858505080854952,0.7047774897900899,0.8063519570317447,0.8880713987977799,0.9479235761143948,0.9844347290216043,0.9967058317489346,0.9844347290216043,0.9479235761143948,0.88807139879778,0.8063519570317448,0.70477748979009,0.5858505080854952,0.45254401541212563,0.30918316220098097,0.17529974682858865,0.17529974682858865
0.17556751365933332,0.17556751365933332,0.3092021170766584,0.4525239066910503,0.5858217490635577,0.704742784761164,0.8063122469807934,0.888027664268881,0.947876894065576,0.9843862489212446,0.9966567473380252,0.9843862489212446,0.947876894065576,0.8880276642688811,0.8063122469807935,0.7047427847611641,0.5858217490635577,0.4525239066910501,0.30920211707665846,0.17556751365933343,0.17556751365933343
0.17583478286616797,0.17583478286616797,0.30922149144905253,0.4525038587965665,0.5857929954502079,0.7047080816142081,0.8062725388909303,0.8879839318938982,0.9478302143156939,0.9843377712083669,0.9966076653443581,0.9843377712083669,0.9478302143156939,0.8879839318938983,0.8062725388909304,0.7047080816142082,0.5857929954502079,0.4525038587965663,0.3092214914490526,0.17583478286616808,0.17583478286616808
0.17610155628333374,0.17610155628333374,0.3092412827665818,0.4524838723351788,0.5857642473492286,0.7046733803564335,0.8062328327623828,0.8879402016727359,0.9477835368646357,0.9842892958828535,0.9965585857678141,0.9842892958828535,0.9477835368646357,0.887940201672736,0.8062328327623829,0.7046733803564336,0.5857642473492286,0.45248387233517856,0.30924128276658186,0.17610155628333385,0.17610155628333385
0.17636783573630024,0.17636783573630024,0.3092614884927525,0.4524639479060697,0.5857355048652149,0.704638680995231,0.8061931285953916,0.887896473605299,0.9477368617122883,0.984240822944587,0.9965095086082743,0.984240822944587,0.9477368617122883,0.8878964736052991,0.8061931285953917,0.7046386809952311,0.5857355048652149,0.4524639479060695,0.30926148849275253,0.17636783573630035,0.17636783573630035
0.17663362304181315,0.17663362304181315,0.3092821061060662,0.4524440861011614,0.5857067681035566,0.7046039835381712,0.8061534263902111,0.8878527476914931,0.947690188858539,0.9841923523934498,0.9964604338656196,0.9841923523934498,0.947690188858539,0.8878527476914932,0.8061534263902113,0.7046039835381713,0.5857067681035566,0.45244408610116116,0.30928210610606627,0.17663362304181326,0.17663362304181326
